dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.6829754732595533,15.65,0.13785672187805176,0.005000591278076172,-1,-1,-1,-1,-1,2
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.581875177744341,15.55,0.032000064849853516,0.00700068473815918,-1,-1,-1,-1,-1,5
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.5742961261819627,15.4,0.03600001335144043,0.010999679565429688,-1,-1,-1,-1,-1,10
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.5226967442421551,14.05,0.033998966217041016,0.01700139045715332,-1,-1,-1,-1,-1,20
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.5142027765321024,14.9,0.04498767852783203,0.021998882293701172,-1,-1,-1,-1,-1,50
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.4796166938010041,13.8,0.06599998474121094,0.04399847984313965,-1,-1,-1,-1,-1,100
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.4681595821624924,14.55,0.09799480438232422,0.09299135208129883,-1,-1,-1,-1,-1,200
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.44436780668993353,13.9,0.1165473461151123,0.17599940299987793,-1,-1,-1,-1,-1,300
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.4530338573999172,13.35,0.14100027084350586,0.16099905967712402,-1,-1,-1,-1,-1,400
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.44278815622993617,14.3,0.16100001335144043,0.17299866676330566,-1,-1,-1,-1,-1,500
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.4187697530522937,13.45,0.21699810028076172,0.27500081062316895,-1,-1,-1,-1,-1,750
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.4402581921849397,14.2,0.27899909019470215,0.3469996452331543,-1,-1,-1,-1,-1,1000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.4262368255706873,13.25,0.49399781227111816,0.6809999942779541,-1,-1,-1,-1,-1,2000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.40616935237768326,12.75,0.7220005989074707,1.0459997653961182,-1,-1,-1,-1,-1,3000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.3925352468078567,13.05,0.969998836517334,1.434000015258789,-1,-1,-1,-1,-1,4000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.4072341246520555,13.5,1.2070045471191406,1.7209949493408203,-1,-1,-1,-1,-1,5000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.39354470871966,13.15,2.429999828338623,3.423999786376953,-1,-1,-1,-1,-1,10000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.38471808342486996,13.65,4.841000080108643,6.819999933242798,-1,-1,-1,-1,-1,20000
cancer,100,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,13.18,7.09,3.0,0.8117064802925399,0.1628479999237575,1.0,0.37545622179479704,13.15,12.262603998184204,16.973997354507446,-1,-1,-1,-1,-1,50000
